java,incoder,0.2,keep,1,0.08270186335403726
d,davinci,0.2,keep,1,0.23089743589743592
d,incoder,0.2,keep,1,0.017852564102564108
cpp,davinci,0.2,keep,1,0.46245341614906815
cpp,incoder,0.2,keep,1,0.09403726708074536
r,davinci,0.2,keep,1,0.22897515527950307
r,incoder,0.2,keep,1,0.04164596273291927
rs,davinci,0.2,keep,1,0.41519230769230786
rs,incoder,0.2,keep,1,0.041987179487179484
jl,davinci,0.2,keep,1,0.3484591194968555
jl,incoder,0.2,keep,1,0.004339622641509435
sh,davinci,0.2,keep,1,0.17778481012658232
sh,incoder,0.2,keep,1,0.023702531645569618
cs,davinci,0.2,keep,1,0.34037974683544314
cs,incoder,0.2,keep,1,0.10284810126582285
go,davinci,0.2,keep,1,0.3053896103896105
go,incoder,0.2,keep,1,0.0707142857142857
lua,davinci,0.2,keep,1,0.38708074534161513
lua,incoder,0.2,keep,1,0.05307453416149068
pl,davinci,0.2,keep,1,0.2782919254658386
pl,incoder,0.2,keep,1,0.0467080745341615
php,davinci,0.2,keep,1,0.46055900621118023
php,incoder,0.2,keep,1,0.05701863354037267
rb,davinci,0.2,keep,1,0.419006211180124
rb,incoder,0.2,keep,1,0.06680124223602485
scala,davinci,0.2,keep,1,0.45040625
scala,incoder,0.2,keep,1,0.05915624999999999
swift,davinci,0.2,keep,1,0.32118012422360254
swift,incoder,0.2,keep,1,0.05677018633540373
rkt,davinci,0.2,keep,1,0.1604347826086957
rkt,incoder,0.2,keep,1,0.025621118012422353
py,davinci,0.2,transform,1,0.4679813664596274
py,incoder,0.2,transform,1,0.15639751552795028
js,davinci,0.2,transform,1,0.489192546583851
js,incoder,0.2,transform,1,0.09633540372670808
ts,davinci,0.2,transform,1,0.43795597484276744
ts,incoder,0.2,transform,1,0.08125786163522011
java,davinci,0.2,transform,1,0.3855769230769231
java,incoder,0.2,transform,1,0.08621794871794872
d,davinci,0.2,transform,1,0.21548076923076925
d,incoder,0.2,transform,1,0.01474358974358974
cpp,davinci,0.2,transform,1,0.48896226415094324
cpp,incoder,0.2,transform,1,0.10553459119496857
r,davinci,0.2,transform,1,0.2073602484472049
r,incoder,0.2,transform,1,0.030962732919254665
rs,davinci,0.2,transform,1,0.43048076923076933
rs,incoder,0.2,transform,1,0.039102564102564095
jl,davinci,0.2,transform,1,0.3507232704402516
jl,incoder,0.2,transform,1,0.004025157232704406
sh,davinci,0.2,transform,1,0.23484177215189875
sh,incoder,0.2,transform,1,0.024050632911392405
cs,davinci,0.2,transform,1,0.3449358974358975
cs,incoder,0.2,transform,1,0.1002564102564103
go,davinci,0.2,transform,1,0.3181168831168831
go,incoder,0.2,transform,1,0.07084415584415585
lua,davinci,0.2,transform,1,0.401614906832298
lua,incoder,0.2,transform,1,0.05378881987577639
pl,davinci,0.2,transform,1,0.31838509316770214
pl,incoder,0.2,transform,1,0.047298136645962725
php,davinci,0.2,transform,1,0.466832298136646
php,incoder,0.2,transform,1,0.06844720496894412
rb,davinci,0.2,transform,1,0.4255900621118015
rb,incoder,0.2,transform,1,0.05984472049689441
scala,davinci,0.2,transform,1,0.434398734177215
scala,incoder,0.2,transform,1,0.06351265822784811
swift,davinci,0.2,transform,1,0.3824683544303799
swift,incoder,0.2,transform,1,0.05436708860759491
rkt,davinci,0.2,transform,1,0.17242236024844723
rkt,incoder,0.2,transform,1,0.021739130434782605
py,davinci,0.2,remove,1,0.4568354430379745
py,incoder,0.2,remove,1,0.14632911392405065
js,davinci,0.2,remove,1,0.4664556962025317
js,incoder,0.2,remove,1,0.12224683544303801
ts,davinci,0.2,remove,1,0.3826282051282051
ts,incoder,0.2,remove,1,0.08596153846153849
java,davinci,0.2,remove,1,0.3879299363057326
java,incoder,0.2,remove,1,0.10331210191082804
d,davinci,0.2,remove,1,0.21539215686274518
d,incoder,0.2,remove,1,0.01941176470588235
cpp,davinci,0.2,remove,1,0.46569620253164573
cpp,incoder,0.2,remove,1,0.1016455696202532
r,davinci,0.2,remove,1,0.18436708860759485
r,incoder,0.2,remove,1,0.03683544303797469
rs,davinci,0.2,remove,1,0.37169934640522867
rs,incoder,0.2,remove,1,0.03839869281045751
jl,davinci,0.2,remove,1,0.3264102564102563
jl,incoder,0.2,remove,1,0.019070512820512826
sh,davinci,0.2,remove,1,0.1626774193548387
sh,incoder,0.2,remove,1,0.026806451612903223
cs,davinci,0.2,remove,1,0.3493870967741938
cs,incoder,0.2,remove,1,0.1021612903225807
go,davinci,0.2,remove,1,0.312384105960265
go,incoder,0.2,remove,1,0.0832450331125828
lua,davinci,0.2,remove,1,0.37329113924050633
lua,incoder,0.2,remove,1,0.05291139240506329
pl,davinci,0.2,remove,1,0.2787974683544305
pl,incoder,0.2,remove,1,0.04873417721518988
php,davinci,0.2,remove,1,0.42034810126582256
php,incoder,0.2,remove,1,0.08781645569620253
rb,davinci,0.2,remove,1,0.38803797468354434
rb,incoder,0.2,remove,1,0.07022151898734177
scala,davinci,0.2,remove,1,0.4303503184713375
scala,incoder,0.2,remove,1,0.06875796178343949
swift,davinci,0.2,remove,1,0.33724683544303785
swift,incoder,0.2,remove,1,0.06689873417721517
rkt,davinci,0.2,remove,1,0.1440506329113924
rkt,incoder,0.2,remove,1,0.031202531645569617
py,davinci,0.8,reworded,10,0.80027664726173
py,davinci,0.8,reworded,100,0.931645585806979
py,incoder,0.8,reworded,10,0.25924422381380813
py,incoder,0.8,reworded,100,0.4342229871200161
js,davinci,0.8,reworded,10,0.7818275073827201
js,davinci,0.8,reworded,100,0.9382299668462786
js,incoder,0.8,reworded,10,0.1889107721706773
js,incoder,0.8,reworded,100,0.3791466989306649
ts,davinci,0.8,reworded,10,0.7402374558016356
ts,davinci,0.8,reworded,100,0.9169037741320348
ts,incoder,0.8,reworded,10,0.17819593434175807
ts,incoder,0.8,reworded,100,0.36674683576964645
java,davinci,0.8,reworded,10,0.6811578613671866
java,davinci,0.8,reworded,100,0.8521898815229841
java,incoder,0.8,reworded,10,0.18031072405008466
java,incoder,0.8,reworded,100,0.3645774277833097
d,davinci,0.8,reworded,10,0.37245387903096244
d,davinci,0.8,reworded,100,0.6248780787939172
d,incoder,0.8,reworded,10,0.04749619835906033
d,incoder,0.8,reworded,100,0.11963437728078904
cpp,davinci,0.8,reworded,10,0.7630911747269875
cpp,davinci,0.8,reworded,100,0.890665786976556
cpp,incoder,0.8,reworded,10,0.1837680492062287
cpp,incoder,0.8,reworded,100,0.36840475514770915
r,davinci,0.8,reworded,10,0.5214338176281044
r,davinci,0.8,reworded,100,0.7816989773416595
r,incoder,0.8,reworded,10,0.08549829466592164
r,incoder,0.8,reworded,100,0.20738993218893859
rs,davinci,0.8,reworded,10,0.7142866444685634
rs,davinci,0.8,reworded,100,0.8929078064986502
rs,incoder,0.8,reworded,10,0.08630834428478114
rs,incoder,0.8,reworded,100,0.17435489332612958
jl,davinci,0.8,reworded,10,0.6310147428716549
jl,davinci,0.8,reworded,100,0.8355947659497972
jl,incoder,0.8,reworded,10,0.04347279513688787
jl,incoder,0.8,reworded,100,0.12733099861386307
sh,davinci,0.8,reworded,10,0.5071572993263647
sh,davinci,0.8,reworded,100,0.788012630334071
sh,incoder,0.8,reworded,10,0.04798062694369905
sh,incoder,0.8,reworded,100,0.12406126755275053
cs,davinci,0.8,reworded,10,0.7654150212158041
cs,davinci,0.8,reworded,100,0.9506956717266076
cs,incoder,0.8,reworded,10,0.46467804223902615
cs,incoder,0.8,reworded,100,0.9612657594803937
go,davinci,0.8,reworded,10,0.6117403575156428
go,davinci,0.8,reworded,100,0.8325464532047464
go,incoder,0.8,reworded,10,0.12242443448006911
go,incoder,0.8,reworded,100,0.23111263582951186
lua,davinci,0.8,reworded,10,0.6800102881813223
lua,davinci,0.8,reworded,100,0.8940092651258275
lua,incoder,0.8,reworded,10,0.11601334401590561
lua,incoder,0.8,reworded,100,0.23181944829074505
pl,davinci,0.8,reworded,10,0.6577557270336336
pl,davinci,0.8,reworded,100,0.873137963770534
pl,incoder,0.8,reworded,10,0.12485994177973073
pl,incoder,0.8,reworded,100,0.40771892559773226
php,davinci,0.8,reworded,10,0.7728727208690402
php,davinci,0.8,reworded,100,0.920245777747402
php,incoder,0.8,reworded,10,0.1623299000241594
php,incoder,0.8,reworded,100,0.3779946106892519
rb,davinci,0.8,reworded,10,0.7632508106174466
rb,davinci,0.8,reworded,100,0.9110546979378837
rb,incoder,0.8,reworded,10,0.12640003059708746
rb,incoder,0.8,reworded,100,0.25877984005111737
scala,davinci,0.8,reworded,10,0.7210144807456751
scala,davinci,0.8,reworded,100,0.874816892984536
scala,incoder,0.8,reworded,10,0.11917239573790575
scala,incoder,0.8,reworded,100,0.25301100151188943
swift,davinci,0.8,reworded,10,0.694814441478236
swift,davinci,0.8,reworded,100,0.8617456660085385
swift,incoder,0.8,reworded,10,0.09652921221637317
swift,incoder,0.8,reworded,100,0.17869087815376292
rkt,davinci,0.8,reworded,10,0.3312881409835439
rkt,davinci,0.8,reworded,100,0.6475795265996874
rkt,incoder,0.8,reworded,10,0.05518503624483966
rkt,incoder,0.8,reworded,100,0.10328803680701208
