HumanEval_13_greatest_common_divisor,1.0
HumanEval_140_fix_spaces,0.0
HumanEval_141_file_name_check,0.99
HumanEval_142_sum_squares,1.0
HumanEval_143_words_in_sentence,1.0
HumanEval_144_simplify,1.0
HumanEval_145_order_by_points,0.0
HumanEval_146_specialFilter,1.0
HumanEval_147_get_max_triples,1.0
HumanEval_148_bf,1.0
HumanEval_149_sorted_list_sum,0.75
HumanEval_14_all_prefixes,1.0
HumanEval_150_x_or_y,0.94
HumanEval_151_double_the_difference,0.94
HumanEval_152_compare,1.0
HumanEval_153_Strongest_Extension,1.0
HumanEval_154_cycpattern_check,1.0
HumanEval_155_even_odd_count,0.0
HumanEval_156_int_to_mini_roman,1.0
HumanEval_157_right_angle_triangle,1.0
HumanEval_158_find_max,0.97
HumanEval_159_eat,1.0
HumanEval_15_string_sequence,1.0
HumanEval_160_do_algebra,0.0
HumanEval_161_solve,1.0
HumanEval_162_string_to_md5,0.0
HumanEval_163_generate_integers,0.0
HumanEval_16_count_distinct_characters,1.0
HumanEval_17_parse_music,1.0
HumanEval_18_how_many_times,1.0
HumanEval_19_sort_numbers,1.0
HumanEval_1_separate_paren_groups,0.5
HumanEval_20_find_closest_elements,1.0
HumanEval_21_rescale_to_unit,1.0
HumanEval_22_filter_integers,1.0
HumanEval_23_strlen,1.0
HumanEval_24_largest_divisor,1.0
HumanEval_25_factorize,1.0
HumanEval_26_remove_duplicates,0.0
HumanEval_27_flip_case,1.0
HumanEval_28_concatenate,1.0
HumanEval_29_filter_by_prefix,1.0
HumanEval_2_truncate_number,1.0
HumanEval_30_get_positive,1.0
HumanEval_31_is_prime,1.0
HumanEval_33_sort_third,0.88
HumanEval_34_unique,1.0
HumanEval_35_max_element,1.0
HumanEval_36_fizz_buzz,1.0
HumanEval_37_sort_even,1.0
HumanEval_39_prime_fib,1.0
HumanEval_3_below_zero,1.0
HumanEval_40_triples_sum_to_zero,1.0
HumanEval_41_car_race_collision,0.0
HumanEval_42_incr_list,1.0
HumanEval_43_pairs_sum_to_zero,1.0
HumanEval_44_change_base,1.0
HumanEval_45_triangle_area,1.0
HumanEval_46_fib4,1.0
HumanEval_47_median,1.0
HumanEval_48_is_palindrome,1.0
HumanEval_49_modp,1.0
HumanEval_4_mean_absolute_deviation,1.0
HumanEval_52_below_threshold,1.0
HumanEval_53_add,1.0
HumanEval_54_same_chars,0.0
HumanEval_55_fib,1.0
HumanEval_56_correct_bracketing,1.0
HumanEval_57_monotonic,1.0
HumanEval_58_common,1.0
HumanEval_59_largest_prime_factor,1.0
HumanEval_5_intersperse,1.0
HumanEval_60_sum_to_n,1.0
HumanEval_61_correct_bracketing,1.0
HumanEval_62_derivative,1.0
HumanEval_63_fibfib,1.0
HumanEval_64_vowels_count,1.0
HumanEval_65_circular_shift,1.0
HumanEval_66_digitSum,1.0
HumanEval_67_fruit_distribution,1.0
HumanEval_68_pluck,1.0
HumanEval_69_search,1.0
HumanEval_6_parse_nested_parens,1.0
HumanEval_70_strange_sort_list,1.0
HumanEval_71_triangle_area,0.99
HumanEval_72_will_it_fly,1.0
HumanEval_73_smallest_change,1.0
HumanEval_74_total_match,1.0
HumanEval_75_is_multiply_prime,0.75
HumanEval_76_is_simple_power,1.0
HumanEval_77_iscube,1.0
HumanEval_78_hex_key,1.0
HumanEval_79_decimal_to_binary,1.0
HumanEval_7_filter_by_substring,1.0
HumanEval_80_is_happy,1.0
HumanEval_81_numerical_letter_grade,0.99
HumanEval_82_prime_length,1.0
HumanEval_83_starts_one_ends,0.0
HumanEval_84_solve,0.0
HumanEval_85_add,1.0
HumanEval_86_anti_shuffle,1.0
HumanEval_87_get_row,1.0
HumanEval_88_sort_array,1.0
HumanEval_89_encrypt,0.99
HumanEval_8_sum_product,1.0
HumanEval_90_next_smallest,1.0
HumanEval_91_is_bored,0.88
HumanEval_92_any_int,0.0
HumanEval_93_encode,0.0
HumanEval_94_skjkasdkd,1.0
HumanEval_95_check_dict_case,1.0
HumanEval_96_count_up_to,1.0
HumanEval_97_multiply,1.0
HumanEval_98_count_upper,1.0
HumanEval_99_closest_integer,0.0
HumanEval_9_rolling_max,1.0
