HumanEval_30_get_positive,0.965
HumanEval_31_is_prime,0.995
HumanEval_33_sort_third,0.25000000000000033
HumanEval_34_unique,0.73
HumanEval_35_max_element,1.0
HumanEval_36_fizz_buzz,1.0
HumanEval_37_sort_even,0.21500000000000008
HumanEval_39_prime_fib,0.0
HumanEval_3_below_zero,1.0
HumanEval_40_triples_sum_to_zero,0.7499999999999998
HumanEval_41_car_race_collision,0.015000000000000013
HumanEval_42_incr_list,1.0
HumanEval_43_pairs_sum_to_zero,0.6949999999999995
HumanEval_44_change_base,1.0
HumanEval_45_triangle_area,0.0
HumanEval_46_fib4,0.855
HumanEval_47_median,0.0
HumanEval_48_is_palindrome,0.99
HumanEval_49_modp,0.030000000000000027
HumanEval_4_mean_absolute_deviation,0.5799999999999998
HumanEval_51_remove_vowels,0.965
HumanEval_52_below_threshold,0.8499999999999998
HumanEval_53_add,0.995
HumanEval_54_same_chars,0.03499999999999992
HumanEval_55_fib,1.0
HumanEval_56_correct_bracketing,0.97
HumanEval_57_monotonic,0.98
HumanEval_58_common,0.7049999999999998
HumanEval_59_largest_prime_factor,1.0
HumanEval_5_intersperse,0.8499999999999998
HumanEval_60_sum_to_n,0.995
HumanEval_61_correct_bracketing,0.915
HumanEval_62_derivative,0.995
HumanEval_63_fibfib,0.975
HumanEval_64_vowels_count,0.07500000000000007
HumanEval_65_circular_shift,0.31000000000000016
HumanEval_66_digitSum,1.0
HumanEval_67_fruit_distribution,0.965
HumanEval_68_pluck,0.985
HumanEval_69_search,0.895
HumanEval_6_parse_nested_parens,0.235
HumanEval_70_strange_sort_list,0.13500000000000012
HumanEval_71_triangle_area,0.6799999999999997
HumanEval_72_will_it_fly,0.7499999999999998
HumanEval_73_smallest_change,0.9199999999999999
HumanEval_74_total_match,0.060000000000000164
HumanEval_75_is_multiply_prime,0.5750000000000002
HumanEval_76_is_simple_power,0.6049999999999999
HumanEval_77_iscube,0.125
HumanEval_78_hex_key,0.2649999999999999
HumanEval_79_decimal_to_binary,0.96
HumanEval_7_filter_by_substring,0.985
HumanEval_80_is_happy,0.7949999999999999
HumanEval_81_numerical_letter_grade,0.04999999999999982
HumanEval_82_prime_length,0.07500000000000007
HumanEval_83_starts_one_ends,0.0050000000000000044
HumanEval_84_solve,0.0
HumanEval_85_add,0.975
HumanEval_86_anti_shuffle,0.2700000000000006
HumanEval_87_get_row,0.965
HumanEval_88_sort_array,0.9450000000000001
HumanEval_89_encrypt,0.235
HumanEval_8_sum_product,1.0
HumanEval_90_next_smallest,0.2599999999999998
HumanEval_91_is_bored,0.29499999999999993
HumanEval_92_any_int,0.8250000000000001
HumanEval_93_encode,0.0
HumanEval_94_skjkasdkd,0.08499999999999985
HumanEval_95_check_dict_case,0.3350000000000002
HumanEval_96_count_up_to,0.33999999999999964
HumanEval_97_multiply,0.42499999999999993
HumanEval_98_count_upper,0.18999999999999995
HumanEval_99_closest_integer,0.0
HumanEval_9_rolling_max,0.5699999999999998
