Go,HumanEval_105_by_length.go_test,SyntaxError
Go,HumanEval_106_f.go_test,Exception
Go,HumanEval_107_even_odd_palindrome.go_test,SyntaxError
Go,HumanEval_108_count_nums.go_test,SyntaxError
Go,HumanEval_109_move_one_ball.go_test,Exception
Go,HumanEval_110_exchange.go_test,Exception
Go,HumanEval_111_histogram.go_test,Exception
Go,HumanEval_112_reverse_delete.go_test,SyntaxError
Go,HumanEval_113_odd_count.go_test,OK
Go,HumanEval_114_minSubArraySum.go_test,OK
Go,HumanEval_115_max_fill.go_test,Exception
Go,HumanEval_116_sort_array.go_test,Exception
Go,HumanEval_117_select_words.go_test,SyntaxError
Go,HumanEval_118_get_closest_vowel.go_test,Exception
Go,HumanEval_119_match_parens.go_test,Exception
Go,HumanEval_120_maximum.go_test,SyntaxError
Go,HumanEval_121_solution.go_test,OK
Go,HumanEval_122_add_elements.go_test,Exception
Go,HumanEval_123_get_odd_collatz.go_test,Exception
Go,HumanEval_124_valid_date.go_test,Exception
Go,HumanEval_126_is_sorted.go_test,Exception
Go,HumanEval_127_intersection.go_test,Exception
Go,HumanEval_129_minPath.go_test,SyntaxError
Go,HumanEval_130_tri.go_test,SyntaxError
Go,HumanEval_131_digits.go_test,Exception
Go,HumanEval_132_is_nested.go_test,Exception
Go,HumanEval_133_sum_squares.go_test,Exception
Go,HumanEval_134_check_if_last_char_is_a_letter.go_test,Exception
Go,HumanEval_135_can_arrange.go_test,Exception
Go,HumanEval_136_largest_smallest_integers.go_test,SyntaxError
Go,HumanEval_138_is_equal_to_sum_even.go_test,Exception
Go,HumanEval_139_special_factorial.go_test,Exception
Go,HumanEval_140_fix_spaces.go_test,Exception
Go,HumanEval_141_file_name_check.go_test,Exception
Go,HumanEval_142_sum_squares.go_test,Exception
Go,HumanEval_143_words_in_sentence.go_test,SyntaxError
Go,HumanEval_144_simplify.go_test,Exception
Go,HumanEval_145_order_by_points.go_test,Exception
Go,HumanEval_146_specialFilter.go_test,Exception
Go,HumanEval_147_get_max_triples.go_test,Exception
Go,HumanEval_148_bf.go_test,SyntaxError
Go,HumanEval_149_sorted_list_sum.go_test,Exception
Go,HumanEval_150_x_or_y.go_test,Exception
Go,HumanEval_151_double_the_difference.go_test,SyntaxError
Go,HumanEval_152_compare.go_test,SyntaxError
Go,HumanEval_153_Strongest_Extension.go_test,Exception
Go,HumanEval_154_cycpattern_check.go_test,Exception
Go,HumanEval_155_even_odd_count.go_test,Exception
Go,HumanEval_156_int_to_mini_roman.go_test,Exception
Go,HumanEval_157_right_angle_triangle.go_test,Exception
Go,HumanEval_158_find_max.go_test,Exception
Go,HumanEval_159_eat.go_test,Exception
Go,HumanEval_160_do_algebra.go_test,Exception
Go,HumanEval_161_solve.go_test,Exception
Go,HumanEval_163_generate_integers.go_test,Exception
