lang,problem,model,temp,variation,pass@1,n(t=0.2),pass@10,n(t=0.8),pass@100
pl,HumanEval_120_maximum,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_28_concatenate,davinci,no_args,0.26,200,NA,NA,NA
pl,HumanEval_114_minSubArraySum,davinci,no_args,0.16,200,NA,NA,NA
pl,HumanEval_115_max_fill,davinci,no_args,0.02,200,NA,NA,NA
pl,HumanEval_8_sum_product,davinci,no_args,0.92,200,NA,NA,NA
pl,HumanEval_65_circular_shift,davinci,no_args,0.06,200,NA,NA,NA
pl,HumanEval_117_select_words,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_68_pluck,davinci,no_args,0.61,200,NA,NA,NA
pl,HumanEval_37_sort_even,davinci,no_args,0.03,200,NA,NA,NA
pl,HumanEval_57_monotonic,davinci,no_args,0.29,200,NA,NA,NA
pl,HumanEval_99_closest_integer,davinci,no_args,0.03,200,NA,NA,NA
pl,HumanEval_47_median,davinci,no_args,0.06,200,NA,NA,NA
pl,HumanEval_116_sort_array,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_144_simplify,davinci,no_args,0.71,200,NA,NA,NA
pl,HumanEval_10_make_palindrome,davinci,no_args,0.08,200,NA,NA,NA
pl,HumanEval_149_sorted_list_sum,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_130_tri,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_76_is_simple_power,davinci,no_args,0.02,200,NA,NA,NA
pl,HumanEval_143_words_in_sentence,davinci,no_args,0.01,200,NA,NA,NA
pl,HumanEval_138_is_equal_to_sum_even,davinci,no_args,0.02,200,NA,NA,NA
pl,HumanEval_58_common,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_9_rolling_max,davinci,no_args,0.09,200,NA,NA,NA
pl,HumanEval_45_triangle_area,davinci,no_args,1.00,200,NA,NA,NA
pl,HumanEval_95_check_dict_case,davinci,no_args,0.03,200,NA,NA,NA
pl,HumanEval_82_prime_length,davinci,no_args,0.26,200,NA,NA,NA
pl,HumanEval_7_filter_by_substring,davinci,no_args,0.01,200,NA,NA,NA
pl,HumanEval_13_greatest_common_divisor,davinci,no_args,0.99,200,NA,NA,NA
pl,HumanEval_136_largest_smallest_integers,davinci,no_args,0.27,200,NA,NA,NA
pl,HumanEval_134_check_if_last_char_is_a_letter,davinci,no_args,0.01,200,NA,NA,NA
pl,HumanEval_51_remove_vowels,davinci,no_args,0.24,200,NA,NA,NA
pl,HumanEval_141_file_name_check,davinci,no_args,0.07,200,NA,NA,NA
pl,HumanEval_17_parse_music,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_92_any_int,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_151_double_the_difference,davinci,no_args,0.05,200,NA,NA,NA
pl,HumanEval_146_specialFilter,davinci,no_args,0.08,200,NA,NA,NA
pl,HumanEval_61_correct_bracketing,davinci,no_args,0.99,200,NA,NA,NA
pl,HumanEval_20_find_closest_elements,davinci,no_args,0.01,200,NA,NA,NA
pl,HumanEval_97_multiply,davinci,no_args,0.12,200,NA,NA,NA
pl,HumanEval_91_is_bored,davinci,no_args,0.04,200,NA,NA,NA
pl,HumanEval_66_digitSum,davinci,no_args,1.00,200,NA,NA,NA
pl,HumanEval_127_intersection,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_3_below_zero,davinci,no_args,0.14,200,NA,NA,NA
pl,HumanEval_137_compare_one,davinci,no_args,0.10,200,NA,NA,NA
pl,HumanEval_147_get_max_triples,davinci,no_args,0.61,200,NA,NA,NA
pl,HumanEval_84_solve,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_71_triangle_area,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_72_will_it_fly,davinci,no_args,0.43,200,NA,NA,NA
pl,HumanEval_106_f,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_123_get_odd_collatz,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_1_separate_paren_groups,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_52_below_threshold,davinci,no_args,0.64,200,NA,NA,NA
pl,HumanEval_142_sum_squares,davinci,no_args,0.08,200,NA,NA,NA
pl,HumanEval_163_generate_integers,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_103_rounded_avg,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_33_sort_third,davinci,no_args,0.36,200,NA,NA,NA
pl,HumanEval_34_unique,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_87_get_row,davinci,no_args,0.66,200,NA,NA,NA
pl,HumanEval_129_minPath,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_105_by_length,davinci,no_args,0.02,200,NA,NA,NA
pl,HumanEval_39_prime_fib,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_94_skjkasdkd,davinci,no_args,0.03,200,NA,NA,NA
pl,HumanEval_101_words_string,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_135_can_arrange,davinci,no_args,0.02,200,NA,NA,NA
pl,HumanEval_83_starts_one_ends,davinci,no_args,0.16,200,NA,NA,NA
pl,HumanEval_59_largest_prime_factor,davinci,no_args,0.99,200,NA,NA,NA
pl,HumanEval_14_all_prefixes,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_86_anti_shuffle,davinci,no_args,0.98,200,NA,NA,NA
pl,HumanEval_5_intersperse,davinci,no_args,0.98,200,NA,NA,NA
pl,HumanEval_73_smallest_change,davinci,no_args,0.65,200,NA,NA,NA
pl,HumanEval_46_fib4,davinci,no_args,0.95,200,NA,NA,NA
pl,HumanEval_78_hex_key,davinci,no_args,0.87,200,NA,NA,NA
pl,HumanEval_49_modp,davinci,no_args,0.28,200,NA,NA,NA
pl,HumanEval_0_has_close_elements,davinci,no_args,0.04,200,NA,NA,NA
pl,HumanEval_6_parse_nested_parens,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_30_get_positive,davinci,no_args,0.00,200,NA,NA,NA
pl,HumanEval_118_get_closest_vowel,davinci,no_args,0.01,200,NA,NA,NA
pl,HumanEval_11_string_xor,davinci,no_args,0.03,200,NA,NA,NA
pl,HumanEval_93_encode,davinci,no_args,0.01,200,NA,NA,NA
pl,HumanEval_96_count_up_to,davinci,no_args,0.01,200,NA,NA,NA
