lang,problem,model,temp,variation,pass@1,n(t=0.2),pass@10,n(t=0.8),pass@100
py,HumanEval_115_max_fill,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_51_remove_vowels,davinci,0.2,notypes,0.84,200,NA,NA,NA
py,HumanEval_48_is_palindrome,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_112_reverse_delete,davinci,0.2,notypes,0.98,200,NA,NA,NA
py,HumanEval_128_prod_signs,davinci,0.2,notypes,0.83,200,NA,NA,NA
py,HumanEval_125_split_words,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_140_fix_spaces,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_157_right_angle_triangle,davinci,0.2,notypes,0.16,200,NA,NA,NA
py,HumanEval_104_unique_digits,davinci,0.2,notypes,0.71,200,NA,NA,NA
py,HumanEval_35_max_element,davinci,0.2,notypes,0.98,200,NA,NA,NA
py,HumanEval_44_change_base,davinci,0.2,notypes,0.51,200,NA,NA,NA
py,HumanEval_15_string_sequence,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_86_anti_shuffle,davinci,0.2,notypes,0.70,200,NA,NA,NA
py,HumanEval_151_double_the_difference,davinci,0.2,notypes,0.06,200,NA,NA,NA
py,HumanEval_71_triangle_area,davinci,0.2,notypes,0.66,200,NA,NA,NA
py,HumanEval_101_words_string,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_107_even_odd_palindrome,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_20_find_closest_elements,davinci,0.2,notypes,0.12,200,NA,NA,NA
py,HumanEval_148_bf,davinci,0.2,notypes,0.63,200,NA,NA,NA
py,HumanEval_111_histogram,davinci,0.2,notypes,0.03,200,NA,NA,NA
py,HumanEval_106_f,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_85_add,davinci,0.2,notypes,0.06,200,NA,NA,NA
py,HumanEval_119_match_parens,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_117_select_words,davinci,0.2,notypes,0.03,200,NA,NA,NA
py,HumanEval_99_closest_integer,davinci,0.2,notypes,0.01,200,NA,NA,NA
py,HumanEval_141_file_name_check,davinci,0.2,notypes,0.02,200,NA,NA,NA
py,HumanEval_126_is_sorted,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_142_sum_squares,davinci,0.2,notypes,0.85,200,NA,NA,NA
py,HumanEval_5_intersperse,davinci,0.2,notypes,0.75,200,NA,NA,NA
py,HumanEval_122_add_elements,davinci,0.2,notypes,0.99,200,NA,NA,NA
py,HumanEval_39_prime_fib,davinci,0.2,notypes,0.22,200,NA,NA,NA
py,HumanEval_132_is_nested,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_7_filter_by_substring,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_80_is_happy,davinci,0.2,notypes,0.99,200,NA,NA,NA
py,HumanEval_138_is_equal_to_sum_even,davinci,0.2,notypes,0.26,200,NA,NA,NA
py,HumanEval_41_car_race_collision,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_145_order_by_points,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_155_even_odd_count,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_4_mean_absolute_deviation,davinci,0.2,notypes,0.18,200,NA,NA,NA
py,HumanEval_26_remove_duplicates,davinci,0.2,notypes,0.03,200,NA,NA,NA
py,HumanEval_8_sum_product,davinci,0.2,notypes,0.55,200,NA,NA,NA
py,HumanEval_97_multiply,davinci,0.2,notypes,0.01,200,NA,NA,NA
py,HumanEval_110_exchange,davinci,0.2,notypes,0.10,200,NA,NA,NA
py,HumanEval_0_has_close_elements,davinci,0.2,notypes,0.99,200,NA,NA,NA
py,HumanEval_109_move_one_ball,davinci,0.2,notypes,0.01,200,NA,NA,NA
py,HumanEval_130_tri,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_81_numerical_letter_grade,davinci,0.2,notypes,0.07,200,NA,NA,NA
py,HumanEval_92_any_int,davinci,0.2,notypes,0.56,200,NA,NA,NA
py,HumanEval_152_compare,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_53_add,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_90_next_smallest,davinci,0.2,notypes,0.35,200,NA,NA,NA
py,HumanEval_94_skjkasdkd,davinci,0.2,notypes,0.42,200,NA,NA,NA
py,HumanEval_76_is_simple_power,davinci,0.2,notypes,0.49,200,NA,NA,NA
py,HumanEval_113_odd_count,davinci,0.2,notypes,0.29,200,NA,NA,NA
py,HumanEval_72_will_it_fly,davinci,0.2,notypes,0.57,200,NA,NA,NA
py,HumanEval_25_factorize,davinci,0.2,notypes,0.98,200,NA,NA,NA
py,HumanEval_46_fib4,davinci,0.2,notypes,0.92,200,NA,NA,NA
py,HumanEval_14_all_prefixes,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_100_make_a_pile,davinci,0.2,notypes,0.01,200,NA,NA,NA
py,HumanEval_68_pluck,davinci,0.2,notypes,0.88,200,NA,NA,NA
py,HumanEval_69_search,davinci,0.2,notypes,0.04,200,NA,NA,NA
py,HumanEval_156_int_to_mini_roman,davinci,0.2,notypes,0.13,200,NA,NA,NA
py,HumanEval_153_Strongest_Extension,davinci,0.2,notypes,0.06,200,NA,NA,NA
py,HumanEval_163_generate_integers,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_67_fruit_distribution,davinci,0.2,notypes,0.22,200,NA,NA,NA
py,HumanEval_135_can_arrange,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_133_sum_squares,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_77_iscube,davinci,0.2,notypes,0.54,200,NA,NA,NA
py,HumanEval_150_x_or_y,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_96_count_up_to,davinci,0.2,notypes,0.18,200,NA,NA,NA
py,HumanEval_93_encode,davinci,0.2,notypes,0.01,200,NA,NA,NA
py,HumanEval_105_by_length,davinci,0.2,notypes,0.21,200,NA,NA,NA
py,HumanEval_49_modp,davinci,0.2,notypes,0.99,200,NA,NA,NA
py,HumanEval_12_longest,davinci,0.2,notypes,0.91,200,NA,NA,NA
py,HumanEval_114_minSubArraySum,davinci,0.2,notypes,0.24,200,NA,NA,NA
py,HumanEval_158_find_max,davinci,0.2,notypes,0.33,200,NA,NA,NA
py,HumanEval_121_solution,davinci,0.2,notypes,0.52,200,NA,NA,NA
py,HumanEval_17_parse_music,davinci,0.2,notypes,0.55,200,NA,NA,NA
py,HumanEval_11_string_xor,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_83_starts_one_ends,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_74_total_match,davinci,0.2,notypes,0.05,200,NA,NA,NA
py,HumanEval_146_specialFilter,davinci,0.2,notypes,0.01,200,NA,NA,NA
py,HumanEval_18_how_many_times,davinci,0.2,notypes,0.83,200,NA,NA,NA
py,HumanEval_162_string_to_md5,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_58_common,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_19_sort_numbers,davinci,0.2,notypes,0.03,200,NA,NA,NA
py,HumanEval_45_triangle_area,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_31_is_prime,davinci,0.2,notypes,0.85,200,NA,NA,NA
py,HumanEval_54_same_chars,davinci,0.2,notypes,0.02,200,NA,NA,NA
py,HumanEval_139_special_factorial,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_62_derivative,davinci,0.2,notypes,0.97,200,NA,NA,NA
py,HumanEval_42_incr_list,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_6_parse_nested_parens,davinci,0.2,notypes,0.12,200,NA,NA,NA
py,HumanEval_27_flip_case,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_103_rounded_avg,davinci,0.2,notypes,0.97,200,NA,NA,NA
py,HumanEval_87_get_row,davinci,0.2,notypes,0.80,200,NA,NA,NA
py,HumanEval_102_choose_num,davinci,0.2,notypes,0.01,200,NA,NA,NA
py,HumanEval_95_check_dict_case,davinci,0.2,notypes,0.18,200,NA,NA,NA
py,HumanEval_143_words_in_sentence,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_65_circular_shift,davinci,0.2,notypes,0.89,200,NA,NA,NA
py,HumanEval_88_sort_array,davinci,0.2,notypes,0.78,200,NA,NA,NA
py,HumanEval_59_largest_prime_factor,davinci,0.2,notypes,0.83,200,NA,NA,NA
py,HumanEval_149_sorted_list_sum,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_127_intersection,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_30_get_positive,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_22_filter_integers,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_91_is_bored,davinci,0.2,notypes,0.05,200,NA,NA,NA
py,HumanEval_160_do_algebra,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_154_cycpattern_check,davinci,0.2,notypes,0.14,200,NA,NA,NA
py,HumanEval_60_sum_to_n,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_37_sort_even,davinci,0.2,notypes,0.12,200,NA,NA,NA
py,HumanEval_3_below_zero,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_129_minPath,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_123_get_odd_collatz,davinci,0.2,notypes,0.22,200,NA,NA,NA
py,HumanEval_108_count_nums,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_43_pairs_sum_to_zero,davinci,0.2,notypes,0.99,200,NA,NA,NA
py,HumanEval_124_valid_date,davinci,0.2,notypes,0.92,200,NA,NA,NA
py,HumanEval_23_strlen,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_79_decimal_to_binary,davinci,0.2,notypes,0.42,200,NA,NA,NA
py,HumanEval_28_concatenate,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_118_get_closest_vowel,davinci,0.2,notypes,0.00,200,NA,NA,NA
py,HumanEval_73_smallest_change,davinci,0.2,notypes,0.38,200,NA,NA,NA
py,HumanEval_24_largest_divisor,davinci,0.2,notypes,0.97,200,NA,NA,NA
py,HumanEval_1_separate_paren_groups,davinci,0.2,notypes,0.05,200,NA,NA,NA
py,HumanEval_161_solve,davinci,0.2,notypes,0.21,200,NA,NA,NA
py,HumanEval_137_compare_one,davinci,0.2,notypes,0.02,200,NA,NA,NA
py,HumanEval_66_digitSum,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_89_encrypt,davinci,0.2,notypes,0.01,200,NA,NA,NA
py,HumanEval_159_eat,davinci,0.2,notypes,0.49,200,NA,NA,NA
py,HumanEval_13_greatest_common_divisor,davinci,0.2,notypes,1.00,200,NA,NA,NA
py,HumanEval_33_sort_third,davinci,0.2,notypes,0.02,200,NA,NA,NA
